economy,year,wgi_cc,cpi_raw,cpi_inverted,lending_rate,real_interest_rate,deposit_rate,lending_risk_premium,gdp_pc_constant,gdp_growth,gdp_pc_ppp,inflation,exports_pct_gdp,imports_pct_gdp,external_debt_pct_gni,current_account_pct_gdp,reserves_months_imports,labour_force,secondary_enrollment,population,gross_capital_formation_pct_gdp,trade_pct_gdp,us10y,country_yield,region,country_name,spread_fred,spread_wdi,spread_bps,log_spread,log_lending,wgi_cc_inv,trade_openness
BRA,2015,-0.45737284421920776,38.0,62.0,43.9583333333333,33.8323439713292,12.6224588389549,29.7983833333333,8936.1955889444,-3.54576339347278,18357.0690615421,9.02990102416136,12.9001914186486,14.0534345185884,30.7299282835538,-3.5183920728161,14.6482488458147,100587656.0,101.086227416992,201675532.0,17.4116258667237,26.9536259372369,2.1382868525896415,,LatAm,Brazil,,41.820046480743656,4182.004648074366,8.338545991435682,3.7832422155622205,0.45737284421920776,26.953625937237
BRA,2016,-0.44545093178749084,40.0,60.0,52.1,40.6983614299632,12.4457643794586,38.6378916666667,8577.84277969667,-3.2759169063211,17620.9272434403,8.73914352329393,12.4666790428125,12.0670030342632,30.9090873467642,-1.70011360207642,16.6034201407585,101885554.0,102.692901611328,203218114.0,14.9695469727335,24.5336820770756,1.83744,,LatAm,Brazil,,50.26256,5026.256,8.522430651943674,3.9531649487593215,0.44545093178749084,24.5336820770757
BRA,2017,-0.5593357682228088,37.0,63.0,46.9166666666666,41.7138078837267,8.51353319854829,37.8592166666666,8628.25209645723,1.32286905390815,17724.4799577815,3.44637335032669,12.5189678705014,11.800766503667,26.8156664558868,-1.22429942889483,14.8647023427237,103476109.0,102.989486694336,204703445.0,14.6255875977741,24.3197343741684,2.32948,,LatAm,Brazil,,44.5871866666666,4458.718666666659,8.40261670926779,3.8483729783516885,0.5593357682228088,24.3197343741684
BRA,2018,-0.4806062877178192,35.0,65.0,39.0833333333333,33.1023342525489,6.87215891261149,31.7740333333333,8722.33529970988,1.78366676137003,17917.7492122925,3.66485028376728,14.6349994958796,14.2412038802734,29.9289604206331,-2.80752036371843,13.202166862988,104554923.0,104.818481445312,206107261.0,15.0950416297894,28.876203376153,2.9112449799196787,,LatAm,Brazil,,36.17208835341362,3617.208835341362,8.193457967454673,3.6656961186582784,0.4806062877178192,28.876203376153
BRA,2019,-0.4076792895793915,35.0,65.0,37.475,31.9030727574424,5.43017528327146,31.295925,8771.43950372603,1.22077782271943,18018.62091495,3.73297621216893,14.1229191909095,14.7673386788259,31.1964144613097,-3.41429111497121,12.2312070465135,106262669.0,103.667556762695,207455459.0,15.5167908016709,28.8902578697354,2.1414,,LatAm,Brazil,,35.333600000000004,3533.3600000000006,8.17000453857338,3.6236740439886614,0.4076792895793915,28.8902578697354
BRA,2020,-0.4289350211620331,38.0,62.0,29.0416666666666,21.197179669345,2.19642732968407,26.2812999999999,8435.01046209185,-3.27675879612903,17327.5157248143,3.21176803803376,16.4535520099709,15.8485265343782,38.0076646022397,-1.64103535066212,14.9438769882272,100001874.0,103.882659912109,208660842.0,16.1158206044059,32.3020785443492,0.889203187250996,,LatAm,Brazil,,28.152463479415605,2815.2463479415605,7.94280504933504,3.368731580412576,0.4289350211620331,32.3020785443491
BRA,2021,-0.4987976849079132,38.0,62.0,30.0166666666666,15.0108849846561,4.348053883505,22.9031499999999,8799.22844579944,4.7626043797061,18075.7060048757,8.30165975585673,19.1094303686964,18.5469003905612,35.2910131878973,-2.35822088025659,11.1402301211994,104085430.0,106.298461914062,209550294.0,19.521885020934,37.6563307592575,1.4468525896414344,,LatAm,Brazil,,28.569814077025168,2856.9814077025167,7.957520894580098,3.4017527829538534,0.4987976849079132,37.6563307592576
BRA,2022,-0.5660630464553833,38.0,62.0,39.4,28.3960928180404,11.9994080248065,26.1357916666667,9032.08377657776,3.01669435408112,18554.0461828519,9.28010608956872,19.6307650034838,19.1853009729483,30.5621181630478,-2.14967710619443,8.3357921852962,106610573.0,105.702369689941,210306415.0,18.0882204442791,38.8160659764321,2.9505622489959835,,LatAm,Brazil,,36.44943775100401,3644.943775100401,8.201096219111278,3.673765816303888,0.5660630464553833,38.8160659764321
BRA,2023,,36.0,64.0,43.6,36.554470620355,12.1387656731678,31.4839333333334,9288.02594608687,3.24165532813583,19079.8122132253,4.59356282283203,17.9693243032658,15.6969055268626,28.628650184641,-1.23558182662996,9.43008741044696,106356432.0,,211140729.0,15.7606472061782,33.6662298301284,3.959,,LatAm,Brazil,,39.641,3964.1,8.285034122175073,3.775057150354989,,33.6662298301284
BWA,1998,0.8243138790130615,,,13.6508333333333,3.34968985507135,8.43208333333333,,4724.93670942028,0.443663586075374,12306.250477233,6.66139865665752,49.2891721003754,52.551867219917,10.8383550271136,3.54255087927286,23.6943328446256,581158.0,74.405143737793,1606899.0,37.9366725943489,101.841039320292,5.26288,,Africa,Botswana,,8.3879533333333,838.7953333333301,6.731966735508867,2.613800569828537,-0.8243138790130615,101.8410393202924
